ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,price,size,channel_id,order_id,flags,ts_in_delta,sequence,symbol
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,B,1.23,1,4,8819190479097,40,0,2052,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,B,1.2291,1,4,8819120997842,40,0,2052,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,B,1.21,1,4,8819140280194,40,0,2052,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,B,1.21,2,4,8819188896064,40,0,2052,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,B,1.201,1,4,8819120996857,40,0,2052,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,B,1.1807,3,4,8819175435566,40,0,2052,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,B,1.1629,1,4,8819187095754,40,0,2052,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,B,1.0981,2,4,8819176379976,40,0,2052,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.262,2,4,8819175759596,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.262,2,4,8819175762284,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2636,2,4,8819185429744,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2639,1,4,8819184381525,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.264,1,4,8819195500073,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.265,200,4,8819182550549,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2656,1,4,8819173481539,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.266,1,4,8819185270971,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.267,1,4,8819173915865,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.271,1,4,8819189241187,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2725,1,4,8819168581886,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2735,1,4,8819158555391,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2735,1,4,8819158570059,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2735,1,4,8819158574497,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.275,2,4,8819168881328,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.275,1,4,8819120997823,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2797,1,4,8819140960671,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.28,1,4,8819120997311,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.28,500,4,8819096889453,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2824,1,4,8819134182178,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2842,2,4,8819112028383,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2875,1,4,8819184746057,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2909,1,4,8819176833619,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2925,1,4,8819120996975,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.294,1,4,8819124789454,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2941,1,4,8819123647155,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2941,1,4,8819179631625,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.296,1,4,8819124789691,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.298,1,4,8819124789768,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.2981,1,4,8819123704165,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.3,1,4,8819120996892,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.3,5,4,8819123486187,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.3003,1,4,8819180453325,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.3004,5,4,8819198129924,40,0,2068,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.301,1,4,8819124789895,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.303,1,4,8819124790613,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.3044,1,4,8819120996493,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.305,1,4,8819124790849,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.3075,1,4,8819122887368,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.3097,1,4,8819144353210,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.312,1,4,8818727654227,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.3197,1,4,8819145853365,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.32,1,4,8819136677263,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.335,1,4,8819120996854,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.3421,1,4,8819123644353,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.344,1,4,8819124876928,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.3485,1,4,8819124876539,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.3495,1,4,8819120996357,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,1.353,1,4,8819124875825,40,0,2066,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,126.5,1,4,8819174855150,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T13:00:04.974856537Z,160,1,29307,A,A,127.0,1,4,8819174859122,40,0,2067,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T23:15:14.226011969Z,160,1,29307,A,A,1.2606,1,4,8819204662983,40,0,132579,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T23:15:48.118557053Z,160,1,29307,A,A,1.2606,1,4,8819204664140,40,0,135307,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-29T23:30:36.004615041Z,160,1,29307,A,B,0.2423,1,4,8819204688194,40,0,192877,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T05:31:21.783913775Z,160,1,29307,A,B,1.2481,1,4,8819205243038,40,0,1596430,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T10:46:59.017477825Z,160,1,29307,A,A,1.268,1,4,8819169528600,40,0,3925377,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T11:38:02.272432197Z,160,1,29307,A,A,1.2975,1,4,8819206380912,40,0,4380572,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:19:19.445889441Z,160,1,29307,A,B,1.2498,28,4,8819206557839,40,0,4854589,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:20:13.743134155Z,160,1,29307,A,B,1.2497,34,4,8819206561456,40,0,4864210,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:20:14.269731003Z,160,1,29307,A,B,1.2496,35,4,8819206561341,40,0,4864296,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:20:14.288414287Z,160,1,29307,A,B,1.2495,35,4,8819206555117,40,0,4864355,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:20:21.388956775Z,160,1,29307,A,B,1.2494,35,4,8819206551107,40,0,4865420,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:20:26.666508791Z,160,1,29307,A,A,1.2595,1,4,8819206482368,40,0,4866223,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:20:27.019021683Z,160,1,29307,A,A,1.2595,5,4,8819206559862,40,0,4867108,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:20:30.799764051Z,160,1,29307,A,A,1.262,1,4,8819206551892,40,0,4869267,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:20:34.003371685Z,160,1,29307,A,A,1.2594,2,4,8819206563137,40,0,4870360,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:20:34.003666699Z,160,1,29307,A,A,1.2594,5,4,8819206562265,40,0,4870363,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:20:34.003777477Z,160,1,29307,A,A,1.2594,7,4,8819206484870,40,0,4870365,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:20:59.638473925Z,160,1,29307,A,A,1.2594,3,4,8819206475090,40,0,4878156,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:20:59.714412081Z,160,1,29307,A,A,1.2594,4,4,8819206563924,40,0,4878224,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:21:04.887599053Z,160,1,29307,A,A,1.2594,5,4,8819206564405,40,0,4878866,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:21:18.172018973Z,160,1,29307,A,A,1.2593,6,4,8819206567304,40,0,4886050,6BH5
2025-01-01T00:00:00.000000000Z,2024-12-30T12:21:19.682634393Z,160,1,29307,A,A,1.2594,6,4,8819206570009,40,0,4887397,6BH5
